spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7yNQ5oPcuCC4wTqTcMRIrE,Running Around,Ely Oaks,45,-6,1,AT,2/28/25,69,FALSE,124620,Running Around,1/31/25,0.703,0.904,0,-4.735,1,0.0778,0.0163,0.00187,0.331,0.427,158.061,4
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA",46,-5,-24,AT,2/28/25,89,FALSE,177598,GNX,11/21/24,0.707,0.575,2,-7.546,1,0.125,0.251,0,0.248,0.576,138.008,4
4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer",47,3,3,AT,2/28/25,82,FALSE,252306,Planet Pit (Deluxe Version),6/17/11,0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,4
5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm),"HUGEL, Topic, Arash, Daecolm",48,-1,-9,AT,2/28/25,80,FALSE,214000,I Adore You (feat. Daecolm),7/19/24,0.704,0.787,11,-6.751,0,0.0462,0.00926,0.00538,0.159,0.31,119.996,4
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,49,-6,-13,AT,2/28/25,85,FALSE,253920,Synchronicity (Remastered 2003),6/17/83,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,The Killers,50,-4,-10,AT,2/28/25,82,FALSE,222973,Hot Fuss,1/1/04,0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,4
4x7j9ed3FRH6CHj27kiTQ3,Wackelkontakt,Oimara,1,0,0,AT,2/27/25,76,FALSE,168801,Wackelkontakt,8/2/24,0.739,0.77,7,-3.009,1,0.292,0.0374,8.59E-06,0.356,0.521,169.963,4
6j8OrKDQHxXakjA7KKbWzj,tau mich auf,Zartmann,2,0,0,AT,2/27/25,77,FALSE,110902,tau mich auf,1/31/25,0.888,0.791,2,-7.766,1,0.0992,0.256,2.42E-06,0.183,0.821,124.981,4
36w8f4Cl7JqTbFDamAdq8Q,Wie?,AYLIVA,3,0,47,AT,2/27/25,69,FALSE,173325,Wie?,2/20/25,0.644,0.43,7,-10.548,0,0.0373,0.098,0.000215,0.141,0.094,131.984,4
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",4,0,-1,AT,2/27/25,88,FALSE,169917,rosie,12/6/24,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
